damesano;coenti;coramo;premio_ganho;sinistro_ocorrido;desp_com;data_competencia
202601;6238;5250,0;119790,01;11,6;18613,75;2026-01-01
202601;6238;5310,0;138719537,26;102407263,65;47993717,82;2026-01-01
202601;6238;5420,0;41590153,8;11979083,59;7469182,98;2026-01-01
202601;6238;5530,0;95371054,84;35194214,66;25070448,76;2026-01-01
202601;6238;6210,0;3811253,18;3812292,08;601075,45;2026-01-01
202601;6238;6220,0;1181558,87;794956,01;240819,33;2026-01-01
202601;6238;6320,0;107538,01;806928,11;15060,76;2026-01-01
202601;6238;6380,0;44656,09;9241,04;44,62;2026-01-01
202601;6238;6440,0;0,0;5446,0;0,0;2026-01-01
202601;6238;6540,0;6605773,92;3239765,59;876080,63;2026-01-01
202601;6238;6550,0;3812703,45;1669583,56;677324,6;2026-01-01
202601;6238;6560,0;60,57;0,0;11,27;2026-01-01
202601;6238;7450,0;0,0;0,05;0,0;2026-01-01
202601;6238;7480,0;67753864,64;32399178,39;19802118,49;2026-01-01
202601;6238;7750,0;1244307,92;1282695,59;122033,91;2026-01-01
202601;6238;7760,0;29833,39;11762,25;7458,98;2026-01-01
202601;6238;9290,0;463026,95;14703,41;122903,41;2026-01-01
202601;6238;9770,0;32849454,81;6826653,02;14047497,67;2026-01-01
202601;6238;9800,0;182770,91;59402,49;26239,0;2026-01-01
202601;6238;9820,0;2478460,65;140491,76;1278537,5;2026-01-01
202601;6238;9840,0;275,29;-32,93;11,56;2026-01-01
202601;6238;9930,0;6583413,72;2404388,69;2450171,99;2026-01-01
202601;6238;10610,0;2858566,63;573852,81;1057609,67;2026-01-01
202601;6238;10650,0;952666,85;0,0;107131,44;2026-01-01
202601;6238;10680,0;0,0;0,69;17,13;2026-01-01
202601;6238;11030,0;-31815,03;22033,5;-2996,97;2026-01-01
202601;6238;11070,0;21572,35;58258,87;1416,11;2026-01-01
202601;6238;11110,0;26124492,88;21800206,24;2162787,66;2026-01-01
202601;6238;11120,0;940748,39;-16472,54;105799,06;2026-01-01
202601;6238;11140,0;1056870,25;0,0;106966,91;2026-01-01
202601;6238;11300,0;38056956,48;17059881,7;9308080,95;2026-01-01
202601;6238;11620,0;15596646,89;8184517,72;3998108,59;2026-01-01
202601;6238;11980,0;202391,77;-22016,99;111712,3;2026-01-01
202601;6238;13290,0;375210,08;60416,04;92360,24;2026-01-01
202601;6238;13690,0;16840,03;314096,05;0,0;2026-01-01
202601;6238;13770,0;5714195,21;61963,95;2447967,63;2026-01-01
202601;6238;13810,0;1090855,64;430384,9;341025,39;2026-01-01
202601;6238;13840,0;1221255,31;51302,28;309147,1;2026-01-01
202601;6238;13900,0;70073,73;40268,47;15206,71;2026-01-01
202601;6238;13910,0;5152417,68;3267202,76;-6705779,25;2026-01-01
202601;6238;14170,0;2143611,0;-143827,37;15584,35;2026-01-01
202601;6238;14330,0;9704740,99;3404522,76;806382,54;2026-01-01
202601;6238;15280,0;9285923,64;933043,28;96877,77;2026-01-01
202601;6238;15350,0;38091036,02;43883493,48;2815613,72;2026-01-01
202601;6238;15370,0;3136022,39;-1736506,63;256098,4;2026-01-01
202601;6238;15740,0;5415600,74;0,0;395189,38;2026-01-01
202601;6238;15970,0;703381,23;639597,13;111715,47;2026-01-01
202601;6238;16010,0;4363989,36;142636,56;1861695,41;2026-01-01
202601;6238;16020,0;6666643,53;710349,51;2809289,73;2026-01-01
202601;6238;17340,0;2999098,05;-234,33;0,0;2026-01-01
202601;6301;10650,0;820914,89;44465,97;136396,47;2026-01-01
202601;6301;11980,0;1021259,59;148650,84;306383,12;2026-01-01
202601;6301;13810,0;80555,35;-24791,72;14501,02;2026-01-01
202601;6301;9290,0;450634,51;97899,57;167285,68;2026-01-01
202601;6301;9770,0;23502991,72;5516582,8;7176825,7;2026-01-01
202601;6301;9820,0;8117456,88;-145233,87;2844147,26;2026-01-01
202601;6301;9840,0;620889,06;-37607,25;229627,0;2026-01-01
202601;6301;9900,0;9315,27;376,87;3260,65;2026-01-01
202601;6301;9930,0;23720877,8;3182990,5;8328881,36;2026-01-01
202601;6301;10610,0;1393925,94;3212808,95;244347,34;2026-01-01
202602;6351;13900,0;5526957,99;222192,43;1582270,0;2026-02-01
202602;6351;13910,0;9404361,63;110111,02;30278038,95;2026-02-01
202602;6351;13920,0;321805,08;0,0;0,0;2026-02-01
202604;6653;1950,0;0,0;727,32;0,0;2026-04-01
202604;6653;9930,0;39944726,46;1749866,98;22526022,93;2026-04-01
202604;6653;7760,0;460547,66;269797,31;52977,79;2026-04-01
202601;6467;16020,0;131080,95;9085,16;55033,64;2026-01-01
202604;6653;9820,0;9595838,57;-603235,45;3130728,33;2026-04-01
202605;6653;9820,0;10067755,27;-102590,89;3364415,38;2026-05-01
202506;1490;5200,0;914617,96;137913,07;319393,75;2025-06-01
202506;1490;5310,0;2155566,13;87630,09;360910,63;2025-06-01
202506;1490;5530,0;6388385,82;7482324,72;977512,71;2025-06-01
202506;1490;6210,0;2890492,89;1654326,8;905841,18;2025-06-01
202506;1490;6220,0;4119941,71;1632820,49;2545674,7;2025-06-01
202506;1490;6230,0;8193024,53;4638531,86;2761394,58;2025-06-01
202506;1490;6280,0;12561904,44;9004474,19;3827657,38;2025-06-01
202506;1490;6380,0;615,7;-143,34;17,23;2025-06-01
202506;1490;6540,0;4825548,26;7245910,8;2241705,19;2025-06-01
202412;5720;13690,0;29,92;-3417,67;1,4;2024-12-01
202512;5321;13810,0;8707720,02;5131416,27;1547502,36;2025-12-01
202512;5321;13900,0;18833933,54;2713186,43;4248918,61;2025-12-01
202512;5321;13910,0;748095,59;0,0;0,0;2025-12-01
202601;6513;1140,0;15493154,13;1380650,24;4803465,79;2026-01-01
202602;6467;16020,0;106761,96;-1948,38;44843,25;2026-02-01
202601;6513;1160,0;3917812,97;1877013,85;803226,06;2026-01-01
202601;6513;1180,0;15397545,77;6505847,93;3135783,56;2026-01-01
202601;6513;1410,0;336913,31;509057,18;52048,49;2026-01-01
202601;6513;1670,0;2147648,15;11010805,74;279710,8;2026-01-01
202601;6513;1710,0;23861082,79;6640212,74;7441657,09;2026-01-01
202602;8141;16010,0;2323063,68;64918,68;556067,5;2026-02-01
202601;6513;1730,0;3435987,83;0,0;263075,93;2026-01-01
202601;6513;1950,0;0,01;0,0;0,0;2026-01-01
202601;6513;1960,0;55816364,26;6503329,91;6171008,79;2026-01-01
202601;6513;3100,0;16787639,23;5515513,64;2616144,65;2026-01-01
202601;6513;3130,0;5602690,17;1581208,57;670914,5;2026-01-01
202601;6513;3270,0;1357271,71;110743,22;256415,25;2026-01-01
202601;6513;3510,0;14819629,49;5862403,87;1997411,44;2026-01-01
202601;6513;3780,0;6306463,67;4505720,35;1394619,66;2026-01-01
202601;6513;5530,0;4268,85;-219580,04;1067,22;2026-01-01
202601;6513;6210,0;8231705,86;2403319,4;1215962,97;2026-01-01
202601;6513;6220,0;4709598,56;7362659,92;749138,29;2026-01-01
202601;6513;6320,0;751308,59;619654,18;146482,44;2026-01-01
202601;6513;6520,0;325502,77;-52993,48;80003,9;2026-01-01
202601;6513;6540,0;9988747,23;7107898,51;2281693,8;2026-01-01
202601;6513;6550,0;8693272,26;3769604,52;2013916,66;2026-01-01
202601;6513;6560,0;519524,25;907164,24;112521,97;2026-01-01
202601;6513;6590,0;298830,23;5927,12;65864,17;2026-01-01
202601;6513;7110,0;113233,93;3160,99;13981,29;2026-01-01
202601;6513;7460,0;68832,88;10,19;15175,23;2026-01-01
202601;6513;7480,0;10660664,07;296481,07;1558269,44;2026-01-01
202601;6513;7490,0;1104165,24;0,0;143505,66;2026-01-01
202601;6513;7750,0;11751907,1;104857,15;2411518,66;2026-01-01
202601;6513;7760,0;465519,05;1543411,92;109302,85;2026-01-01
202601;6513;9290,0;15622969,29;2799716,68;6890088,52;2026-01-01
202601;6513;9690,0;1188792,59;949391,11;197768,0;2026-01-01
202601;6513;9770,0;91962,28;896996,75;4070,86;2026-01-01
202601;6513;9800,0;10446,11;403,31;6045,91;2026-01-01
202601;6513;9810,0;0,0;3,3;0,0;2026-01-01
202601;6513;9820,0;17653895,14;7720874,55;4061308,78;2026-01-01
202601;6513;9840,0;4208983,02;5970,02;1464532,57;2026-01-01
202601;6513;9870,0;286249,14;6145,11;64881,3;2026-01-01
202601;6513;9900,0;6080073,56;214238,86;2042924,66;2026-01-01
202601;6513;9930,0;13081192,83;10923711,88;4251777,81;2026-01-01
202601;6548;9290,0;-4,31;166348,15;0,0;2026-01-01
202601;6548;9770,0;93017231,8199997;16047973,25;53793885,76;2026-01-01
202601;6548;9820,0;5525226,74;1609006,96;2966211,09;2026-01-01
202601;6548;9840,0;0,0;11467,31;0,0;2026-01-01
202601;6548;9870,0;6437,08;270480,2;70,68;2026-01-01
202601;6548;9900,0;13,89;3228,70000000001;7,66;2026-01-01
202601;6548;9930,0;6521516,76;231246,26;3231731,2;2026-01-01
202601;6548;13290,0;585965,8;-1234,10000000001;425560,52;2026-01-01
202601;6548;13770,0;31506235,16;2855829,8;18614634,15;2026-01-01
202601;6548;13840,0;1675666,3;20525,8;838329,82;2026-01-01
202601;6548;13870,0;304,06;5779,28;0,0;2026-01-01
202601;6548;13900,0;72958,59;3021,61;32791,13;2026-01-01
202601;6548;13910,0;404101,45;390185,0;145476,52;2026-01-01
202601;6548;16010,0;409294,33;344,790000000001;204640,93;2026-01-01
202601;6564;1140,0;37098083,57;9311127,65;13965017,35;2026-01-01
202601;6513;11300,0;7,88;0,0;0,68;2026-01-01
202601;6513;13690,0;5890974,85;4267710,18;460309,07;2026-01-01
202601;6513;13770,0;12362806,85;1430153,05;4931346,26;2026-01-01
202601;6513;13810,0;908,79;0,0;42,21;2026-01-01
202601;6513;13910,0;6217,9;0,0;1082,93;2026-01-01
202601;6513;14170,0;7109628,48;3078130,87;897833,61;2026-01-01
202601;6564;1180,0;25981465,14;6371017,93;11153163,07;2026-01-01
202601;6564;1410,0;1068862,98;351847,04;450197,05;2026-01-01
202601;6564;1710,0;40480159,57;1884951,41;23442036,73;2026-01-01
202601;6564;3510,0;909301,53;-43516,61;383232,55;2026-01-01
202601;6564;5310,0;0,0;867,54;0,0;2026-01-01
202601;6564;10610,0;28639124,63;6373062,64;4661898,91;2026-01-01
202601;6564;10650,0;7818148,01;1663814,47;1272669,32;2026-01-01
202512;6572;1120,0;5437777,72;2626708,62;1477353,04;2025-12-01
202512;6572;1140,0;23449966,33;30346837,86;8233864,08;2025-12-01
202512;6572;1160,0;15937327,21;14801769,84;4283097,63;2025-12-01
202512;6572;1180,0;23889166,32;26573703,82;7404108,09;2025-12-01
202512;6572;1410,0;603241,33;51930,87;173147,07;2025-12-01
202512;6572;1670,0;3706,61;0,0;1084,89;2025-12-01
202512;6572;1710,0;2181494,86;1322287,8;883125,4;2025-12-01
202512;6572;3130,0;905865,97;533839,98;237156,56;2025-12-01
202512;6572;3510,0;3381848,73;541006,9;892074,95;2025-12-01
202512;6572;5200,0;5935843,4;446281,38;1168267,03;2025-12-01
202512;6572;5250,0;356589,91;5832,77;91209,98;2025-12-01
202512;6572;5310,0;193019755,51;143771536,75;35766981,72;2025-12-01
202512;6572;5420,0;74428067,48;40951471,6;14914204,83;2025-12-01
202512;6572;5530,0;102866661,17;66369655,24;19756149,11;2025-12-01
202512;6572;6210,0;93958,03;158286,07;25597,5;2025-12-01
202512;6572;6220,0;78070,12;46875,35;18832,34;2025-12-01
202512;6572;6280,0;0,0;268294,46;0,0;2025-12-01
202601;6572;5420,0;74727535,38;42547079,39;15037689,31;2026-01-01
202601;6572;5530,0;103016285,45;61028611,15;19842092,6;2026-01-01
202601;6572;6210,0;97003,74;-359362,06;25386,41;2026-01-01
202601;6572;6220,0;258613,75;-1385403,07;136932,66;2026-01-01
202601;6572;6280,0;0,0;81746,75;0,0;2026-01-01
202601;6572;6320,0;564475,55;2219068,85;140710,64;2026-01-01
202601;6572;6440,0;1123656,29;527251,53;336071,98;2026-01-01
202601;6572;6450,0;1558,71;0,0;389,69;2026-01-01
202601;6572;6540,0;111581,45;50609,97;28756,85;2026-01-01
202601;6572;6550,0;81374,87;0,04;21410,83;2026-01-01
202601;6572;9290,0;1794728,47;132627,69;631986,11;2026-01-01
202601;6572;9770,0;7175594,14;1224371,02;6222459,26;2026-01-01
202601;6572;9820,0;8531860,92;1567667,5;3841481,62;2026-01-01
202601;6572;9840,0;23202,92;-12838,47;5833,5;2026-01-01
202601;6572;9900,0;35909,34;14684,77;9507,29;2026-01-01
202601;6572;9910,0;0,0;121510,9;0,0;2026-01-01
202601;6572;9930,0;7920830,94;7221842,73;2410884,49;2026-01-01
202601;6572;10610,0;5464840,12;834770,82;2836761,13;2026-01-01
202601;6572;10650,0;2736641,04;288608,08;868836,51;2026-01-01
202601;6572;11110,0;1228528,61;177507,27;191903,73;2026-01-01
202601;6572;11300,0;5284139,12;3965267,93;1281896,45;2026-01-01
202601;6572;11620,0;3812595,31;2322198,14;956720,03;2026-01-01
202601;6572;13290,0;41326,65;10169,39;12135,64;2026-01-01
202601;6572;13770,0;4518,83;-221,31;2523,84;2026-01-01
202601;6572;13810,0;342195,27;475977,56;119318,32;2026-01-01
202601;6572;13840,0;172723,96;54375,48;42445,8;2026-01-01
202601;6572;13910,0;1763473,15;421290,94;440033,79;2026-01-01
202601;6572;16010,0;39,45;0,0;25,32;2026-01-01
202509;3646;13810,0;1011859,31;-31738,46;781224,92;2025-09-01
202509;3646;13900,0;1956587,86;-20478,63;1272004,94;2025-09-01
202601;6602;1140,0;53017,13;34259,93;11957,13;2026-01-01
202601;6602;1160,0;-26,09;5668,56;-8,51;2026-01-01
202601;6602;1180,0;10602181,91;1871840,68;2445533,79;2026-01-01
202601;6602;1410,0;627246,36;477,61;123998,93;2026-01-01
202601;6602;1670,0;972469,87;8063,51;126526,74;2026-01-01
202601;6602;1710,0;407758,59;427929,94;112574,12;2026-01-01
202601;6602;1960,0;24494469,36;8955736,55;3088815,73;2026-01-01
202601;6602;3510,0;1668423,64;-302169,84;309818,14;2026-01-01
202601;6602;5200,0;64936,85;-159670,13;12735,95;2026-01-01
202601;6602;5250,0;253,03;0,0;51,08;2026-01-01
202601;6602;5310,0;2968668,54;3242689,94;569591,47;2026-01-01
202601;6602;5420,0;1069815,59;450638,09;211585,19;2026-01-01
202601;6602;5530,0;1066848,14;-106913,38;206924,89;2026-01-01
202601;6602;6210,0;1527605,03;2096093,09;385535,92;2026-01-01
202601;6602;6220,0;871088,47;121531,66;192234,24;2026-01-01
202601;6602;6320,0;244,17;135,53;21,86;2026-01-01
202601;6602;6520,0;162,57;0,0;9,75;2026-01-01
202601;6602;6540,0;1202169,48;1685374,97;265456,08;2026-01-01
202601;6602;6550,0;998756,14;-124906,19;277372,81;2026-01-01
202605;3786;5530,0;3335,89;-47878,28;0,46;2026-05-01
202412;6653;1140,0;43943,01;31914,8;13466,45;2024-12-01
202412;6653;1710,0;1383909,02;168115,53;448560,18;2024-12-01
202412;6653;1950,0;0,0;10,89;0,0;2024-12-01
202412;6653;5420,0;6231700,46;876094,38;1461891,71;2024-12-01
202412;6653;5530,0;3904174,57;144672,04;1175654,75;2024-12-01
202601;6602;7460,0;0,0;78,6;0,0;2026-01-01
202601;6602;7750,0;1908420,55;108,53;423104,02;2026-01-01
202601;6602;7760,0;567159,27;-1708521,89;141899,69;2026-01-01
202601;6602;9930,0;0,0;1079,63;0,0;2026-01-01
202601;6653;5420,0;5006747,19;372934,41;1650003,4;2026-01-01
202601;6653;5530,0;6766926,7;158387,91;2707438,37;2026-01-01
202601;6653;7460,0;10962429,94;4100835,83;2310140,06;2026-01-01
202601;6653;7750,0;10216739,57;11564,49;2509609,2;2026-01-01
202601;6653;7760,0;517505,76;52419,22;58571,42;2026-01-01
202601;6653;9290,0;601626,74;-3353372,51;12559,85;2026-01-01
202601;6653;9770,0;37507892,2;-1574780,92;18583876,35;2026-01-01
202601;6653;9820,0;9207285,75;-164072,56;2870308,66;2026-01-01
202601;6653;9870,0;964752,41;0,59;507300,2;2026-01-01
202601;6653;9900,0;873845,16;0,0;469891,66;2026-01-01
202601;6653;9930,0;33453043,74;-742459,68;18834114,2;2026-01-01
202601;6653;10610,0;34593056,66;15158710,83;2783383,79;2026-01-01
202601;6653;10650,0;12328132,48;654353,56;928923,87;2026-01-01
202601;6653;10680,0;3347353,96;198690,59;317998,63;2026-01-01
202601;6653;11010,0;0,0;1202697,84;0,0;2026-01-01
202601;6751;1140,0;11410358,8;2174693,68;4965719,22;2026-01-01
202601;6751;1180,0;7080371,02;13158900,58;2230670,2;2026-01-01
202601;6751;1410,0;423723,58;1417608,87;104386,01;2026-01-01
202601;6751;1670,0;321479,33;157070,91;3,22;2026-01-01
202601;6751;1710,0;2733675,76;1530911,47;742343,27;2026-01-01
202601;6751;1950,0;0,0;402,46;0,0;2026-01-01
202601;6751;1960,0;5498149,6;172459,77;142826,35;2026-01-01
202601;6751;3100,0;56642,64;0,0;4414,62;2026-01-01
202601;6751;3130,0;1770,31;838,41;92,04;2026-01-01
202601;6751;3270,0;53315,96;0,0;9791,83;2026-01-01
202601;6751;3510,0;1445477,37;199136,78;267890,57;2026-01-01
202601;6751;3780,0;8853,62;-1028,58;155,52;2026-01-01
202601;6751;5200,0;1078690,27;42295,26;191135,04;2026-01-01
202601;6751;5310,0;35088525,49;26757703,27;6039532,58;2026-01-01
202601;6751;5420,0;123960,18;34516,61;49584,22;2026-01-01
202601;6751;5530,0;19000378,74;18452945,86;3121269,18;2026-01-01
202601;6653;1140,0;141251,08;26091,99;59934,44;2026-01-01
202601;6653;1710,0;2326002,51;-16570,5;755667,01;2026-01-01
202601;6751;6210,0;8452191,19;713303,45;1956504,31;2026-01-01
202601;6751;6220,0;5029748,59;2773531,78;2107799,46;2026-01-01
202601;6751;6280,0;152032,81;86006,78;23141,87;2026-01-01
202601;6751;6320,0;482020,51;1679651,49;117255,33;2026-01-01
202601;6751;6440,0;545954,38;264271,86;149944,6;2026-01-01
202601;6751;6520,0;183524,18;14024,37;54985,93;2026-01-01
202601;6751;6540,0;8112105,42;12839336,69;1930784,47;2026-01-01
202601;6751;6550,0;6258205,21;4876192,52;1478307,28;2026-01-01
202601;6751;6560,0;144162,51;66500,44;35979,61;2026-01-01
202601;6751;9290,0;223,69;38195,0;40,27;2026-01-01
202601;6751;9770,0;1056459,87;-18699,83;546372,12;2026-01-01
202601;6751;9820,0;4151225,58;-1952539,4;1244843,63;2026-01-01
202601;6751;9870,0;0,0;24014,72;0,0;2026-01-01
202601;6751;9900,0;4104,94;59540,63;1331,79;2026-01-01
202601;6751;9930,0;9502916,23;10787151,09;2340191,68;2026-01-01
202601;6751;13810,0;170193,44;-2500,0;43610,76;2026-01-01
202601;6785;1140,0;2269224,25;183608,4;419413,17;2026-01-01
202601;6785;1180,0;285321,14;0,0;73793,97;2026-01-01
202601;6785;7750,0;0,0;542,15;0,0;2026-01-01
202601;6785;9290,0;2670258,67;265863,64;899962,33;2026-01-01
202601;6785;9770,0;248731769,12;80021911,61;117871325,79;2026-01-01
202601;6785;9820,0;42684226,43;3327331,88;14175211,76;2026-01-01
202601;6785;9840,0;13857355,85;2712804,1;5389003,8;2026-01-01
202601;6785;9870,0;25,94;-79115,2;1,3;2026-01-01
202601;6785;9900,0;201524,66;93984,11;70066,82;2026-01-01
202601;6785;9930,0;127553462,78;49769519,34;43466838,28;2026-01-01
202601;6785;10610,0;23506392,76;8602887,32;5359736,95;2026-01-01
202601;6785;10650,0;5422873,07;11343,71;1278874,72;2026-01-01
202601;6785;10680,0;0,0;5155,28;469,55;2026-01-01
202601;6785;11010,0;1064,64;2608946,88;643152,66;2026-01-01
202601;6785;11020,0;14916,41;12798428,14;-507219,75;2026-01-01
202601;6785;11030,0;0,0;1679,87;11679,38;2026-01-01
202601;6785;11070,0;44,29;-6733,92;128,91;2026-01-01
202601;6785;11090,0;0,0;214,92;59,14;2026-01-01
202601;6785;11110,0;110822740,31;35190633,5;9138841,8;2026-01-01
202601;6785;11120,0;12625376,13;-50,0;2509036,61;2026-01-01
202601;6785;11140,0;476925,47;-0,01;47738,35;2026-01-01
202601;6785;11300,0;6156562,87;7031564,44;1265781,95;2026-01-01
202601;6785;11620,0;208277199,09;33088851,84;41682752,32;2026-01-01
202601;6785;11630,0;0,0;76728,95;7161,86;2026-01-01
202601;6785;11980,0;328853193,37;50483262,59;96734095,29;2026-01-01
202601;6785;13290,0;7326619,12;560331,32;3307379,75;2026-01-01
202601;6785;13770,0;1142666,76;343664,38;477117,87;2026-01-01
202601;6785;13810,0;7744702,75;615816,15;3613105,22;2026-01-01
202601;6785;13840,0;7269107,39;636527,12;3256694,73;2026-01-01
202601;6785;13900,0;3565052,15;186870,03;1613007,82;2026-01-01
202601;6785;13910,0;82161769,09;15962572,48;40030102,68;2026-01-01
202601;6785;16010,0;77516,36;10006,5;27097,36;2026-01-01
202601;6785;16020,0;0,0;11267,24;0,0;2026-01-01
202601;6785;22930,0;366093,03;657,98;64224,86;2026-01-01
202601;6793;1120,0;2,34;0,0;0,47;2026-01-01
202601;6793;1140,0;87,77;0,0;0,01;2026-01-01
202601;6793;1180,0;838230,0;30252,98;408046,45;2026-01-01
202601;6793;1410,0;523,18;0,0;260,52;2026-01-01
202601;6793;1710,0;228650,26;0,0;29903,47;2026-01-01
202601;6793;1960,0;0,0;43,85;0,0;2026-01-01
202601;6793;3510,0;101619,06;29794,36;48620,35;2026-01-01
202601;6793;5200,0;540736,06;280636,53;60568,57;2026-01-01
202601;6793;5310,0;14773548,76;6314202,99;1482382,13;2026-01-01
202601;6793;5420,0;7532071,75;3759073,01;852705,5;2026-01-01
202601;6793;5530,0;5153247,53;5483353,94;936168,64;2026-01-01
202601;6793;6210,0;0,0;42,06;0,0;2026-01-01
202601;6793;6280,0;1523427,57;81512,45;85965,56;2026-01-01
202601;6793;9290,0;48450,89;5000,0;6925,78;2026-01-01
202601;6793;9770,0;17261,88;0,0;1726,19;2026-01-01
202601;6793;9820,0;163908,61;45820,93;23065,02;2026-01-01
202601;6793;9840,0;19,8;0,0;7,92;2026-01-01
202601;6793;9900,0;10751,12;4191,68;2149,47;2026-01-01
202601;6793;9930,0;31326,1;-67043,39;37686,38;2026-01-01
202601;6831;9290,0;14702600,64;3890676,24;2899372,83;2026-01-01
202601;6831;9820,0;969030,16;2541,85;193671,3;2026-01-01
202601;6831;9870,0;51438,9;-399,57;10171,01;2026-01-01
202601;6831;9930,0;3834845,96;491234,68;752156,98;2026-01-01
202601;6831;13290,0;8029154,94;2723777,52;2216928,04;2026-01-01
202601;6831;13810,0;554615,99;173749,83;153162,89;2026-01-01
202601;6831;13910,0;2426673,91;321163,9;700629,17;2026-01-01
202601;6866;9290,0;3712758,3;635102,96;800645,95;2026-01-01
202601;6866;9690,0;3385573,93;929129,23;698970,68;2026-01-01
202601;6866;9770,0;181249496,15;29825505,61;25458623,44;2026-01-01
202601;6866;9800,0;208746,33;64081,87;64879,8;2026-01-01
202601;6866;9820,0;50424317,53;23863071,85;9060865,8;2026-01-01
202601;6866;9840,0;305518,37;0,0;217312,56;2026-01-01
202601;6866;9870,0;45455,66;2820,7;5200,07;2026-01-01
202601;6866;9900,0;6784846,96;779654,18;2455263,87;2026-01-01
202601;6866;9930,0;100723427,89;90571136,96;31323182,77;2026-01-01
202601;6866;11980,0;115757,03;0,0;18240,56;2026-01-01
202601;6866;13290,0;1566418,4;181977,63;857236,45;2026-01-01
202601;6866;13690,0;0,0;120,9;0,0;2026-01-01
202601;6866;13770,0;351864,6;22661,74;100124,43;2026-01-01
202601;6866;13810,0;15916336,57;4441156,03;6799204,05;2026-01-01
202601;6866;13830,0;0,0;8482,12;1553709,57;2026-01-01
202601;6866;13840,0;2953919,75;863238,88;830016,24;2026-01-01
202601;6866;13870,0;448344,99;506372,85;153899,47;2026-01-01
202601;6866;13900,0;2983510,91;639545,27;317135,68;2026-01-01
202601;6866;13910,0;49685946,87;33602106,99;42573648,79;2026-01-01
202601;6866;16010,0;303316,96;-2234,15;76851,01;2026-01-01
202601;6921;1140,0;1071595,71;-60010,48;547149,25;2026-01-01
202602;3182;5420,0;0,0;25488,94;0,0;2026-02-01
202602;3182;5530,0;0,0;731326,12;0,0;2026-02-01
202601;6947;13290,0;53434,95;0,0;12080,28;2026-01-01
202601;6947;9290,0;3466184,73;1228287,44;689991,33;2026-01-01
202601;6947;9770,0;2291890,49;2168060,45;1327427,82;2026-01-01
202601;6947;9820,0;8091227,86;3654782,17;1666549,94;2026-01-01
202601;6947;9840,0;379732,93;223747,1;55047,45;2026-01-01
202601;6947;9870,0;1392511,79;48283,53;292768,41;2026-01-01
202601;6947;9900,0;20984368,95;5831593,86;4195652,04;2026-01-01
202601;6947;9930,0;39587521,1;27479756,0;6477016,28;2026-01-01
202412;8141;9290,0;4065935,37;0,0;555859,65;2024-12-01
202412;8141;9690,0;0,0;441635,5;0,0;2024-12-01
202601;6998;7450,0;0,0;2019,35;0,0;2026-01-01
202601;6998;7470,0;0,0;2861,75;0,0;2026-01-01
202601;6998;7480,0;3868691,99;574242,5;492350,18;2026-01-01
202601;6998;7490,0;1114366,08;347248,35;77156,72;2026-01-01
202601;6998;7750,0;2518746,56;7385,48;457086,3;2026-01-01
202601;6998;7760,0;77970,74;0,0;2824,94;2026-01-01
202501;8141;16010,0;2243886,71;386844,75;467413,89;2025-01-01
202502;8141;9290,0;3995551,38;0,0;547320,87;2025-02-01
202502;8141;9770,0;143278614,09;30648220,3;55554586,51;2025-02-01
202502;8141;9810,0;0,0;246,22;0,0;2025-02-01
202502;8141;9820,0;1648853,69;418534,37;230182,56;2025-02-01
202502;8141;9840,0;3398323,35;0,0;461747,25;2025-02-01
202502;8141;9870,0;75647,57;0,0;9021,53;2025-02-01
202502;8141;9930,0;145678127,5;33087092,65;22942400,92;2025-02-01
202502;8141;11980,0;16360608,58;1731268,86;6353540,15;2025-02-01
202502;8141;13810,0;12069224,34;1456418,45;2866614,96;2025-02-01
202502;8141;13900,0;130372,48;131963,25;26749,02;2025-02-01
202502;8141;13910,0;8456217,8;829892,41;1815494,54;2025-02-01
202502;8141;16010,0;2137689,21;223346,15;606817,75;2025-02-01
202503;8141;9290,0;4038711,14;0,0;553054,31;2025-03-01
202503;8141;9770,0;147086615,34;31048550,68;58091275,7;2025-03-01
202503;8141;9810,0;0,0;3619,49;0,0;2025-03-01
202503;8141;9820,0;1703434,61;633217,81;225010,29;2025-03-01
202503;8141;9840,0;3439586,12;0,0;467137,22;2025-03-01
202503;8141;9870,0;77897,78;0,0;9291,79;2025-03-01
202503;8141;9930,0;152449955,24;34450336,65;23357239,79;2025-03-01
202503;8141;11980,0;17578851,4;4689716,95;6701248,65;2025-03-01
202503;8141;13810,0;13483247,83;1329751,13;2759981,65;2025-03-01
202503;8141;13900,0;141590,8;128906,76;37065,26;2025-03-01
202503;8141;13910,0;9178088,26;1449608,76;2365185,32;2025-03-01
202503;8141;16010,0;2412978,87;563135,34;530217,03;2025-03-01
202507;8141;13900,0;127906,89;-3470,06;24550,39;2025-07-01
202507;8141;13910,0;8760961,43;2122939,18;1678617,36;2025-07-01
202507;8141;16010,0;2497945,82;250183,47;580482,52;2025-07-01
202508;8141;9290,0;4005850,91;0,0;550547,99;2025-08-01
202508;8141;9690,0;0,0;261,4;0,0;2025-08-01
202508;8141;9770,0;150557495,91;29100617,47;59609467,51;2025-08-01
202508;8141;9810,0;0,0;10137,44;0,0;2025-08-01
202508;8141;9820,0;1710853,56;444152,51;476673,89;2025-08-01
202508;8141;9840,0;3438073,02;0,0;467879,18;2025-08-01
202508;8141;9870,0;78490,99;0,0;9366,0;2025-08-01
202508;8141;9930,0;157748372,78;29472933,91;46531995,93;2025-08-01
